74,2,571.50,174.00,20.00,13.00,1,0,1
75,1,434.50,248.50,43.00,20.00,1,0,1
75,2,578.50,182.50,18.00,12.00,1,0,1
76,1,428.50,245.50,48.00,21.00,1,0,1
76,2,583.00,186.50,16.00,11.00,1,0,1
77,1,421.00,235.50,45.00,21.00,1,0,1
77,2,587.50,190.00,16.00,11.00,1,0,1
78,1,418.00,234.00,39.00,19.00,1,0,1
78,2,589.50,193.50,17.00,11.00,1,0,1
79,1,412.00,225.00,31.00,18.00,1,0,1
79,2,594.00,196.00,17.00,12.00,1,0,1
80,1,410.00,218.50,39.00,22.00,1,0,1
80,2,595.00,198.50,18.00,11.00,1,0,1
81,1,404.00,214.00,29.00,22.00,1,0,1
81,2,597.50,202.00,18.00,11.00,1,0,1
82,1,402.00,206.50,44.00,22.00,1,0,1
82,2,601.50,204.50,16.00,12.00,1,0,1
83,1,398.00,203.50,43.00,21.00,1,0,1
83,2,598.50,209.00,23.00,12.00,1,0,1
84,1,397.00,202.00,41.00,22.00,1,0,1
84,2,607.00,214.00,17.00,12.00,1,0,1
85,1,393.50,201.50,43.00,21.00,1,0,1
85,2,609.00,224.50,18.00,11.00,1,0,1
86,1,393.00,202.50,44.00,22.00,1,0,1
86,2,613.00,230.50,17.00,11.00,1,0,1
87,1,392.00,204.50,43.00,23.00,1,0,1
87,2,615.00,242.50,19.00,14.00,1,0,1
88,1,390.00,209.50,42.00,20.00,1,0,1
88,2,618.50,250.50,17.00,12.00,1,0,1
89,1,387.00,211.00,42.00,22.00,1,0,1
89,2,621.50,262.00,17.00,12.00,1,0,1
90,1,386.00,211.00,45.00,22.00,1,0,1
90,2,624.50,266.00,16.00,11.00,1,0,1
91,1,384.00,212.00,43.00,22.00,1,0,1
91,2,625.50,272.00,19.00,13.00,1,0,1
92,1,383.00,211.00,42.00,22.00,1,0,1
92,2,629.50,276.00,16.00,13.00,1,0,1
93,1,381.00,210.00,43.00,22.00,1,0,1
93,2,631.00,281.50,19.00,10.00,1,0,1
94,1,379.50,206.50,43.00,23.00,1,0,1
94,2,632.00,281.50,20.00,12.00,1,0,1
95,1,379.00,203.00,42.00,22.00,1,0,1
95,2,636.00,282.50,19.00,11.00,1,0,1
96,1,378.00,201.00,42.00,22.00,1,0,1
96,2,638.00,283.50,19.00,10.00,1,0,1
97,1,377.00,198.00,43.00,20.00,1,0,1
97,2,642.00,284.50,20.00,12.00,1,0,1
98,1,376.00,196.50,42.00,22.00,1,0,1
98,2,646.00,285.50,17.00,10.00,1,0,1
99,1,376.00,192.00,42.00,22.00,1,0,1
99,2,648.00,288.00,19.00,10.00,1,0,1
100,1,376.00,191.00,41.00,20.00,1,0,1
100,2,651.50,288.00,17.00,12.00,1,0,1
101,1,376.00,186.00,42.00,24.00,1,0,1
101,2,653.00,291.50,20.00,10.00,1,0,1
102,1,377.00,184.00,42.00,26.00,1,0,1
102,2,656.50,291.50,20.00,12.00,1,0,1
103,1,377.00,180.00,45.00,29.00,1,0,1
103,2,663.50,294.50,19.00,12.00,1,0,1
104,1,378.00,178.00,42.00,32.00,1,0,1
104,2,664.00,295.00,21.00,12.00,1,0,1
105,1,380.00,177.00,41.00,28.00,1,0,1
105,2,672.50,297.50,20.00,12.00,1,0,1
106,1,381.00,176.00,41.00,30.00,1,0,1
106,2,677.00,300.00,18.00,10.00,1,0,1
107,1,387.00,175.00,42.00,30.00,1,0,1
107,2,688.00,301.50,21.00,12.00,1,0,1
108,1,392.00,176.00,39.00,30.00,1,0,1
108,2,695.50,302.00,20.00,11.00,1,0,1
109,1,399.00,177.00,39.00,30.00,1,0,1
109,2,713.50,305.50,14.00,9.00,1,0,1
110,1,402.00,178.00,40.00,30.00,1,0,1
110,2,719.00,307.50,17.00,8.00,1,0,1
111,1,405.00,180.00,40.00,30.00,1,0,1
111,2,734.00,309.50,14.00,9.00,1,0,1
112,1,407.00,182.00,38.00,29.00,1,0,1
112,2,735.00,311.00,20.00,9.00,1,0,1
113,1,407.00,187.00,38.00,29.00,1,0,1
113,2,744.50,314.50,20.00,10.00,1,0,1
114,1,406.00,191.00,39.00,29.00,1,0,1
114,2,749.50,317.50,19.00,10.00,1,0,1
115,1,403.00,203.00,41.00,27.00,1,0,1
115,2,756.50,327.50,21.00,8.00,1,0,1
116,1,401.00,212.00,40.00,24.00,1,0,1
116,2,761.00,333.00,18.00,9.00,1,0,1
117,1,397.00,228.00,40.00,23.00,1,0,1
117,2,768.00,346.00,18.00,10.00,1,0,1
118,1,395.00,237.00,40.00,22.00,1,0,1
118,2,769.00,353.00,21.00,10.00,1,0,1
119,1,389.00,251.00,40.00,23.00,1,0,1
119,2,776.50,367.50,18.00,9.00,1,0,1
120,1,385.00,259.00,40.00,21.00,1,0,1
120,2,777.50,371.50,19.00,10.00,1,0,1
121,1,380.00,269.00,42.00,22.00,1,0,1
121,2,781.00,381.00,19.00,10.00,1,0,1
122,1,377.00,276.00,39.00,18.00,1,0,1
122,2,783.00,384.00,20.00,11.00,1,0,1
123,1,372.00,281.00,40.00,21.00,1,0,1
123,2,788.50,390.00,19.00,11.00,1,0,1
124,1,369.00,284.00,40.00,21.00,1,0,1
124,2,790.00,390.00,17.00,12.00,1,0,1
125,1,364.00,285.00,40.00,25.00,1,0,1
125,2,794.00,393.00,17.00,12.00,1,0,1
126,1,362.00,287.00,40.00,24.00,1,0,1
126,2,796.50,394.50,18.00,12.00,1,0,1
127,1,358.00,289.00,39.00,24.00,1,0,1
127,2,798.00,395.00,18.00,11.00,1,0,1
128,1,355.00,290.00,39.00,25.00,1,0,1
128,2,800.00,395.00,18.00,12.00,1,0,1
129,1,349.00,291.00,39.00,26.00,1,0,1
129,2,802.00,397.00,18.00,12.00,1,0,1
130,1,345.00,292.00,39.00,26.00,1,0,1
130,2,803.00,397.00,18.00,12.00,1,0,1
131,1,337.00,294.00,38.00,26.00,1,0,1
131,2,803.00,398.00,18.00,13.00,1,0,1
132,1,332.00,295.00,40.00,27.00,1,0,1
132,2,803.00,398.00,18.00,14.00,1,0,1
133,1,325.00,297.00,38.00,25.00,1,0,1
133,2,802.50,398.50,20.00,16.00,1,0,1
134,1,321.00,299.00,39.00,24.00,1,0,1
134,2,804.00,401.00,17.00,14.00,1,0,1
135,1,315.00,302.50,41.00,23.00,1,0,1
135,2,806.00,401.00,17.00,16.00,1,0,1
136,1,314.00,304.00,38.00,21.00,1,0,1
136,2,807.00,405.00,17.00,12.00,1,0,1
137,1,311.00,306.00,41.00,19.00,1,0,1
137,2,809.00,406.00,18.00,15.00,1,0,1
138,1,310.00,306.00,41.00,19.00,1,0,1
138,2,811.00,409.00,17.00,13.00,1,0,1
139,1,310.00,308.00,38.00,17.00,1,0,1
139,2,815.00,410.00,17.00,15.00,1,0,1
140,1,311.00,307.00,39.00,19.00,1,0,1
140,2,817.00,412.00,18.00,14.00,1,0,1
141,1,315.00,307.00,37.00,21.00,1,0,1
141,2,822.00,416.00,17.00,13.00,1,0,1
142,1,318.00,305.00,35.00,23.00,1,0,1
142,2,825.00,419.00,17.00,12.00,1,0,1
143,1,325.00,304.00,34.00,25.00,1,0,1
143,2,831.00,421.00,17.00,13.00,1,0,1
144,1,330.00,304.00,34.00,26.00,1,0,1
144,2,834.00,423.00,18.00,13.00,1,0,1
145,1,341.00,303.00,34.00,28.00,1,0,1
145,2,840.00,427.00,18.00,12.00,1,0,1
146,1,347.00,306.00,35.00,26.00,1,0,1
146,2,843.00,426.00,18.00,14.00,1,0,1
147,1,362.00,307.00,35.00,24.00,1,0,1
147,2,850.00,431.00,18.00,12.00,1,0,1
148,1,370.00,307.00,35.00,25.00,1,0,1
148,2,853.00,432.00,18.00,13.00,1,0,1
149,1,387.00,310.00,34.00,19.00,1,0,1
149,2,860.00,436.00,18.00,12.00,1,0,1
150,1,397.00,311.00,34.00,19.00,1,0,1
150,2,863.00,438.00,18.00,12.00,1,0,1
151,1,415.00,312.00,37.00,20.00,1,0,1
151,2,870.00,441.00,18.00,13.00,1,0,1
152,1,424.00,311.50,36.00,20.00,1,0,1
152,2,874.00,443.00,17.00,13.00,1,0,1
153,1,447.00,319.00,39.00,14.00,1,0,1
153,2,881.00,449.00,18.00,11.00,1,0,1
154,1,458.00,317.50,37.00,16.00,1,0,1
154,2,885.00,451.00,18.00,12.00,1,0,1
155,1,481.50,319.50,34.00,16.00,1,0,1
155,2,893.00,457.00,18.00,10.00,1,0,1
156,1,494.00,321.00,37.00,18.00,1,0,1
156,2,897.00,460.00,19.00,10.00,1,0,1
157,1,518.50,324.50,35.00,18.00,1,0,1
157,2,906.00,464.00,18.00,12.00,1,0,1
158,1,530.50,327.50,34.00,17.00,1,0,1
158,2,910.00,466.00,19.00,13.00,1,0,1
159,1,554.00,331.50,33.00,17.00,1,0,1
159,2,917.00,471.00,20.00,13.00,1,0,1
160,1,565.50,330.00,33.00,20.00,1,0,1
160,2,921.00,473.00,19.00,13.00,1,0,1
161,1,576.50,337.50,35.00,14.00,1,0,1
161,2,926.00,478.00,19.00,13.00,1,0,1
162,1,589.00,339.00,30.00,11.00,1,0,1
162,2,928.00,480.00,19.00,12.00,1,0,1
163,1,609.50,339.00,37.00,12.00,1,0,1
163,2,932.00,483.00,19.00,12.00,1,0,1
164,1,621.50,337.50,35.00,15.00,1,0,1
164,2,934.00,485.00,19.00,12.00,1,0,1
165,1,655.00,339.00,22.00,11.00,1,0,1
165,2,939.00,488.00,19.00,11.00,1,0,1
166,1,655.50,338.50,32.00,12.00,1,0,1
166,2,943.00,489.00,18.00,11.00,1,0,1
167,1,680.00,340.00,26.00,10.00,1,0,1
167,2,950.00,490.00,18.00,11.00,1,0,1
168,1,690.50,341.00,26.00,10.00,1,0,1
168,2,954.00,491.00,18.00,11.00,1,0,1
169,1,713.00,339.50,28.00,11.00,1,0,1
169,2,962.00,492.00,18.00,10.00,1,0,1
170,1,721.50,339.00,30.00,10.00,1,0,1
170,2,966.00,491.00,17.00,11.00,1,0,1
171,1,744.00,332.00,31.00,15.00,1,0,1
171,2,974.00,487.00,16.00,10.00,1,0,1
172,1,751.00,326.00,35.00,16.00,1,0,1
172,2,977.00,483.00,17.00,11.00,1,0,1
173,1,771.00,315.00,34.00,17.00,1,0,1
173,2,983.00,473.00,17.00,10.00,1,0,1
174,1,781.00,308.00,33.00,19.00,1,0,1
174,2,985.00,466.00,17.00,11.00,1,0,1
175,1,799.00,292.00,35.00,23.00,1,0,1
175,2,988.00,452.00,19.00,11.00,1,0,1
176,1,808.00,284.00,33.00,25.00,1,0,1
176,2,990.00,445.00,18.00,10.00,1,0,1
177,1,825.00,267.00,35.00,26.00,1,0,1
177,2,991.50,428.00,17.00,10.00,1,0,1
178,1,832.00,259.00,35.00,26.00,1,0,1
178,2,989.50,420.50,21.00,10.00,1,0,1
179,1,849.00,243.00,34.00,27.00,1,0,1
179,2,994.50,403.00,15.00,10.00,1,0,1
180,1,857.00,235.00,33.00,27.00,1,0,1
180,2,992.00,392.50,17.00,11.00,1,0,1
181,1,869.00,221.00,34.00,25.00,1,0,1
181,2,989.50,377.00,16.00,9.00,1,0,1
182,1,874.00,214.00,33.00,24.00,1,0,1
182,2,986.00,367.00,15.00,10.00,1,0,1
183,1,877.00,202.00,32.00,21.00,1,0,1
183,2,970.50,351.50,16.00,9.00,1,0,1
184,1,875.00,195.00,32.00,21.00,1,0,1
184,2,961.00,344.00,16.00,7.00,1,0,1
185,1,865.00,183.00,31.00,21.00,1,0,1
185,2,933.00,327.50,17.00,8.00,1,0,1
186,1,857.00,179.00,32.00,19.00,1,0,1
186,2,914.50,319.00,20.00,9.00,1,0,1
187,1,837.00,170.00,32.00,18.00,1,0,1
187,2,881.00,305.00,15.00,9.00,1,0,1
188,1,826.00,167.00,31.00,17.00,1,0,1
188,2,860.00,299.00,18.00,9.00,1,0,1
189,1,803.00,164.00,32.00,16.00,1,0,1
189,2,823.00,290.00,17.00,7.00,1,0,1
190,1,792.00,162.00,31.00,17.00,1,0,1
190,2,806.00,286.00,17.00,7.00,1,0,1
191,2,768.50,278.50,20.00,9.00,1,0,1
191,1,772.00,160.00,29.00,20.00,1,0,1
192,2,751.50,274.50,20.00,10.00,1,0,1
192,1,763.00,161.00,29.00,19.00,1,0,1
193,2,727.00,272.00,16.00,8.00,1,0,1
193,1,749.00,164.00,29.00,19.00,1,0,1
194,2,716.00,271.00,16.00,8.00,1,0,1
194,1,745.00,167.00,28.00,18.00,1,0,1
195,2,696.50,269.00,15.00,6.00,1,0,1
195,1,740.00,172.00,28.00,15.00,1,0,1
196,2,688.50,267.00,15.00,8.00,1,0,1
196,1,738.00,173.00,30.00,17.00,1,0,1
197,2,673.50,263.50,14.00,8.00,1,0,1
197,1,737.00,176.00,28.00,19.00,1,0,1
198,2,666.00,262.00,16.00,8.00,1,0,1
198,1,737.00,177.00,29.00,21.00,1,0,1
199,2,654.00,258.50,16.00,8.00,1,0,1
199,1,738.00,181.00,28.00,21.00,1,0,1
200,2,649.50,257.00,15.00,8.00,1,0,1
200,1,739.00,183.00,27.00,21.00,1,0,1
201,2,638.50,253.50,16.00,8.00,1,0,1
201,1,740.00,187.00,27.00,22.00,1,0,1
202,2,632.50,252.00,17.00,7.00,1,0,1
202,1,740.00,190.00,27.00,22.00,1,0,1
203,2,625.00,247.00,15.00,8.00,1,0,1
203,1,740.00,195.00,27.00,22.00,1,0,1
204,2,620.00,244.50,17.00,9.00,1,0,1
204,1,740.00,198.00,27.00,22.00,1,0,1
205,2,614.00,239.00,14.00,9.00,1,0,1
205,1,739.00,204.00,28.00,22.00,1,0,1
206,2,608.50,237.00,16.00,9.00,1,0,1
206,1,738.00,208.00,29.00,20.00,1,0,1
207,2,602.50,230.00,15.00,9.00,1,0,1
207,1,737.00,216.00,29.00,17.00,1,0,1
208,2,599.50,228.00,15.00,8.00,1,0,1
208,1,736.00,219.00,30.00,16.00,1,0,1
209,2,593.00,221.00,14.00,8.00,1,0,1
209,1,735.00,226.00,31.00,15.00,1,0,1
210,2,589.50,218.50,14.00,7.00,1,0,1
210,1,735.00,229.00,28.00,16.00,1,0,1
211,2,583.00,211.00,15.00,9.00,1,0,1
211,1,734.00,234.00,28.00,17.00,1,0,1
212,2,580.00,207.00,15.00,9.00,1,0,1
212,1,734.00,237.00,28.00,17.00,1,0,1
213,2,574.50,199.00,14.00,8.00,1,0,1
213,1,733.00,240.00,28.00,20.00,1,0,1
214,2,572.00,195.00,15.00,8.00,1,0,1
214,1,732.00,243.00,29.00,19.00,1,0,1
215,2,564.50,186.50,16.00,9.00,1,0,1
215,1,730.00,247.00,30.00,20.00,1,0,1
216,2,562.00,183.00,15.00,8.00,1,0,1
216,1,730.00,250.00,27.00,19.00,1,0,1
217,2,557.50,174.00,14.00,9.00,1,0,1
217,1,728.00,256.00,28.00,17.00,1,0,1
218,2,553.00,169.50,14.00,9.00,1,0,1
218,1,727.00,260.00,27.00,16.00,1,0,1
219,2,547.00,160.50,15.00,9.00,1,0,1
219,1,723.00,264.00,31.00,15.00,1,0,1
220,2,544.00,157.50,16.00,8.00,1,0,1
220,1,722.00,267.00,28.00,14.00,1,0,1
221,2,539.00,148.00,16.00,10.00,1,0,1
221,1,721.00,271.00,27.00,13.00,1,0,1
222,2,536.00,145.50,15.00,8.00,1,0,1
222,1,720.00,273.00,26.00,12.00,1,0,1
223,2,530.50,137.00,15.00,8.00,1,0,1
223,1,717.00,275.00,27.00,12.00,1,0,1
224,2,526.00,133.00,17.00,8.00,1,0,1
224,1,716.00,275.00,27.00,13.00,1,0,1
225,2,521.50,125.50,15.00,9.00,1,0,1
225,1,714.00,276.00,28.00,13.00,1,0,1
226,2,518.50,121.50,16.00,10.00,1,0,1
226,1,714.00,276.00,27.00,14.00,1,0,1
227,2,513.00,113.50,16.00,11.00,1,0,1
227,1,713.00,277.00,27.00,14.00,1,0,1
228,2,509.00,111.00,17.00,9.00,1,0,1
228,1,712.00,277.00,28.00,14.00,1,0,1
229,2,505.00,104.00,15.00,9.00,1,0,1
229,1,711.00,278.00,28.00,13.00,1,0,1
230,2,502.50,100.50,17.00,9.00,1,0,1
230,1,711.00,279.00,28.00,12.00,1,0,1
231,2,497.50,93.50,15.00,9.00,1,0,1
231,1,710.00,278.00,31.00,12.00,1,0,1
232,2,494.00,88.00,16.00,12.00,1,0,1
232,1,710.00,276.00,32.00,13.00,1,0,1
233,2,488.00,83.00,16.00,9.00,1,0,1
233,1,710.00,274.00,32.00,14.00,1,0,1
234,2,486.00,81.00,15.00,9.00,1,0,1
234,1,710.00,272.00,32.00,15.00,1,0,1
235,2,479.50,74.00,17.00,9.00,1,0,1
235,1,712.00,270.00,31.00,15.00,1,0,1
236,2,477.50,71.00,15.00,8.00,1,0,1
236,1,712.00,269.00,32.00,15.00,1,0,1
237,2,471.00,65.50,17.00,8.00,1,0,1
237,1,713.00,268.00,33.00,12.00,1,0,1
238,2,470.00,62.50,14.00,7.00,1,0,1
238,1,714.00,266.00,33.00,12.00,1,0,1
239,2,462.50,57.00,16.00,8.00,1,0,1
239,1,715.00,262.00,33.00,15.00,1,0,1
240,2,459.50,56.00,16.00,8.00,1,0,1
240,1,716.00,260.00,35.00,17.00,1,0,1
241,2,452.50,56.50,17.00,8.00,1,0,1
241,1,719.00,261.00,33.00,18.00,1,0,1
242,2,451.00,58.50,15.00,8.00,1,0,1
242,1,720.00,263.00,37.00,18.00,1,0,1
243,2,444.00,65.00,16.00,8.00,1,0,1
243,1,723.00,269.00,35.00,18.00,1,0,1
244,2,440.00,69.50,17.00,8.00,1,0,1
244,1,726.00,272.00,33.00,19.00,1,0,1
245,2,433.50,79.50,15.00,7.00,1,0,1
245,1,729.00,279.00,36.00,20.00,1,0,1
246,2,429.00,84.50,16.00,7.00,1,0,1
246,1,731.00,283.00,36.00,21.00,1,0,1
247,2,422.50,95.00,16.00,8.00,1,0,1
247,1,736.00,289.00,36.00,26.00,1,0,1
248,2,419.00,100.00,16.00,9.00,1,0,1
248,1,739.00,293.00,36.00,27.00,1,0,1
249,2,411.50,110.00,14.00,9.00,1,0,1
249,1,745.00,301.00,37.00,28.00,1,0,1
250,2,405.00,113.00,16.00,9.00,1,0,1
250,1,748.00,304.00,38.00,28.00,1,0,1
251,2,397.50,119.00,16.00,9.00,1,0,1
251,1,756.00,308.00,39.00,29.00,1,0,1
252,2,391.50,120.50,18.00,9.00,1,0,1
252,1,760.00,310.00,39.00,29.00,1,0,1
253,2,383.00,121.50,17.00,9.00,1,0,1
253,1,768.00,312.00,41.00,26.00,1,0,1
254,2,378.50,119.00,16.00,10.00,1,0,1
254,1,773.00,313.00,41.00,24.00,1,0,1
255,2,369.00,115.00,15.00,11.00,1,0,1
255,1,784.00,311.00,41.00,24.00,1,0,1
256,2,362.50,113.50,16.00,10.00,1,0,1
256,1,790.00,309.00,41.00,24.00,1,0,1
257,2,350.00,104.00,17.00,11.00,1,0,1
257,1,801.00,303.00,44.00,25.00,1,0,1
258,2,345.00,102.00,16.00,10.00,1,0,1
258,1,806.00,302.00,44.00,24.00,1,0,1
259,2,333.00,95.00,18.00,11.00,1,0,1
259,1,821.00,299.00,43.00,24.00,1,0,1
260,2,327.00,93.00,18.00,10.00,1,0,1
260,1,826.00,297.00,50.00,24.00,1,0,1
261,2,315.00,85.00,18.00,12.00,1,0,1
261,1,837.00,295.00,55.00,23.00,1,0,1
262,2,309.00,82.00,19.00,12.00,1,0,1
262,1,841.00,295.00,58.00,21.00,1,0,1
263,2,298.00,77.00,18.00,11.00,1,0,1
263,1,853.00,297.00,62.00,18.00,1,0,1
264,2,292.00,75.00,20.00,12.00,1,0,1
264,1,859.00,297.00,64.00,19.00,1,0,1
265,2,283.00,73.00,18.00,11.00,1,0,1
265,1,874.00,299.00,63.00,18.00,1,0,1
266,2,277.00,72.00,20.00,13.00,1,0,1
266,1,882.00,300.00,61.00,19.00,1,0,1
267,2,269.00,75.00,18.00,12.00,1,0,1
267,1,896.00,304.00,61.00,23.00,1,0,1
268,2,264.00,77.00,19.00,12.00,1,0,1
268,1,903.00,307.00,60.00,25.00,1,0,1
269,2,256.00,83.00,19.00,12.00,1,0,1
269,1,920.00,316.00,60.00,27.00,1,0,1
